guest_id,decision_time,offer_name,discount_band,recommended_channel,eim_usd,rationale,risk_flags,send_by,snapshot_id
nyADvkxt,2025-09-25 20:25:03.0735150,Family Meal,5,Email Channel,0.41,"Guest nyADvkxt receives Family Meal at 5 percent discount. Incremental value is projected positive with EIM 0.41, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
nyADvkxt,2025-09-25 20:25:03.0735150,Family Meal,5,Email Channel,0.41,"Guest nyADvkxt receives Family Meal at 5 percent discount. Incremental value is projected positive with EIM 0.41, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
o52HAS5x,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,0.60,"Guest o52HAS5x receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 0.60, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
o52HAS5x,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,0.60,"Guest o52HAS5x receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 0.60, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
oCYS8kgn,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,1.57,"Guest oCYS8kgn receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 1.57, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
oCYS8kgn,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,1.57,"Guest oCYS8kgn receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 1.57, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
oavw1O9Z,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,0.71,"Guest oavw1O9Z receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 0.71, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
oavw1O9Z,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,0.71,"Guest oavw1O9Z receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 0.71, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
oupA6Uur,2025-09-25 20:25:03.0735150,Family Meal,5,Email Channel,0.31,"Guest oupA6Uur receives Family Meal at 5 percent discount. Incremental value is projected positive with EIM 0.31, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
oupA6Uur,2025-09-25 20:25:03.0735150,Family Meal,5,Email Channel,0.31,"Guest oupA6Uur receives Family Meal at 5 percent discount. Incremental value is projected positive with EIM 0.31, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
pPakfrXz,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,2.44,"Guest pPakfrXz receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 2.44, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
pPakfrXz,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,2.44,"Guest pPakfrXz receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 2.44, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
pyKwKsSs,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,1.45,"Guest pyKwKsSs receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 1.45, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
pyKwKsSs,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,1.45,"Guest pyKwKsSs receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 1.45, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
q0aVnLec,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,1.28,"Guest q0aVnLec receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 1.28, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
q0aVnLec,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,1.28,"Guest q0aVnLec receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 1.28, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
r5IKQcl7,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,1.14,"Guest r5IKQcl7 receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 1.14, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
r5IKQcl7,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,1.14,"Guest r5IKQcl7 receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 1.14, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
sMnTvnRO,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,0.57,"Guest sMnTvnRO receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 0.57, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
sMnTvnRO,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,0.57,"Guest sMnTvnRO receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 0.57, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
t4GJnPQD,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,1.09,"Guest t4GJnPQD receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 1.09, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
t4GJnPQD,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,1.09,"Guest t4GJnPQD receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 1.09, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
v0Yttr1F,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,1.72,"Guest v0Yttr1F receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 1.72, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
v0Yttr1F,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,1.72,"Guest v0Yttr1F receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 1.72, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
xhWrKoZB,2025-09-25 20:25:03.0735150,BOGO,15,Email Channel,3.13,"Guest xhWrKoZB receives BOGO at 15 percent discount. Incremental value is projected positive with EIM 3.13, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
xhWrKoZB,2025-09-25 20:25:03.0735150,BOGO,15,Email Channel,3.13,"Guest xhWrKoZB receives BOGO at 15 percent discount. Incremental value is projected positive with EIM 3.13, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
zTOAshzb,2025-09-25 20:25:03.0735150,Family Meal,5,Email Channel,0.19,"Guest zTOAshzb receives Family Meal at 5 percent discount. Incremental value is projected positive with EIM 0.19, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
zTOAshzb,2025-09-25 20:25:03.0735150,Family Meal,5,Email Channel,0.19,"Guest zTOAshzb receives Family Meal at 5 percent discount. Incremental value is projected positive with EIM 0.19, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
znD0YmTv,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,0.65,"Guest znD0YmTv receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 0.65, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
znD0YmTv,2025-09-25 20:25:03.0735150,Value Deal,5,Email Channel,0.65,"Guest znD0YmTv receives Value Deal at 5 percent discount. Incremental value is projected positive with EIM 0.65, driven by modeled uplift and expected ticket. Top drivers unavailable for this row. Offer passes margin floor and discount cap guardrails.",ok,2025-09-26 00:25:03.0735150,snap_20250905
